,사고번호,발생일시,발생요일,발생시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,위도,경도
92,2014040700100554,2014년 4월 7일 22시,월요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,46세,상해없음,승용,남,42세,경상,35.189746,129.092037
93,2014040900100425,2014년 4월 9일 18시,수요일,부산광역시 연제구 연산동,중상사고,0,1,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,42세,상해없음,보행자,여,9세,중상,35.180424,129.107155
94,2014040900100517,2014년 4월 9일 20시,수요일,부산광역시 연제구 거제동,중상사고,0,2,2,0,차대차 - 추돌 - 진행중,안전거리미확보,포장 - 건조,흐림,단일로 - 기타,승용,남,68세,상해없음,승용,남,32세,경상,35.188029,129.058418
95,2014042000100026,2014년 4월 20일 01시,일요일,부산광역시 연제구 거제동,중상사고,0,1,0,0,차대차 - 기타,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,41세,상해없음,승용,남,59세,중상,35.192243,129.083623
96,2014042300100366,2014년 4월 23일 17시,수요일,부산광역시 연제구 연산동,경상사고,0,0,4,0,차대차 - 측면직각충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,58세,상해없음,승용,남,32세,경상,35.173773,129.093429
97,2014042600100068,2014년 4월 26일 03시,토요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,30세,상해없음,보행자,여,54세,중상,35.173561,129.094916
98,2014042600100092,2014년 4월 26일 05시,토요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,23세,상해없음,승합,남,38세,경상,35.184507,129.113297
99,2014051100100195,2014년 5월 11일 13시,일요일,부산광역시 연제구 연산동,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,23세,상해없음,승용,남,49세,경상,35.18614,129.081614
100,2014060400100462,2014년 6월 4일 18시,수요일,부산광역시 연제구 거제동,중상사고,0,1,2,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 습기,맑음,교차로 - 교차로부근,화물,남,61세,상해없음,화물,남,47세,경상,35.189457,129.062553
101,2014060700100069,2014년 6월 7일 05시,토요일,부산광역시 연제구 거제동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,61세,상해없음,35.177331,129.067868
102,2014061500100482,2014년 6월 15일 21시,일요일,부산광역시 연제구 연산동,경상사고,0,0,3,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,47세,상해없음,승용,남,56세,경상,35.185511,129.087295
103,2014062000100631,2014년 6월 20일 22시,금요일,부산광역시 연제구 연산동,중상사고,0,1,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,남,50세,기타불명,승용,남,66세,중상,35.180952,129.083994
104,2014070400100087,2014년 7월 4일 06시,금요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,21세,상해없음,보행자,여,55세,중상,35.173616,129.09457
105,2014070700100026,2014년 7월 7일 02시,월요일,부산광역시 연제구 연산동,중상사고,0,2,0,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 습기,비,단일로 - 기타,승용,남,43세,상해없음,승용,남,61세,중상,35.181376,129.077916
106,2014071000100108,2014년 7월 10일 07시,목요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,30세,상해없음,승용,여,44세,경상,35.174003,129.091626
