,소재지전체주소,소재지,x,y
3594,부산광역시 사하구 괴정동 555-7번지 ,부산광역시 사하구 괴정동 555-7번지 ,128.9860011,35.09636185
3595,부산광역시 사하구 당리동 301-32번지 ,부산광역시 사하구 당리동 301-32번지 ,128.9699735,35.10669868
3596,부산광역시 사하구 신평동 631-3번지 ,부산광역시 사하구 신평동 631-3번지 ,128.9592844,35.09629201
3597,부산광역시 사하구 감천동 479-14번지 ,부산광역시 사하구 감천동 479-14번지 ,129.0047919,35.08781929
3598,부산광역시 사하구 당리동 305-24번지 ,부산광역시 사하구 당리동 305-24번지 ,128.9704551,35.10556977
3599,부산광역시 사하구 하단동 525-8번지 (낙동남로 38) ,부산광역시 사하구 하단동 525-8번지 ,128.9646935,35.10657532
3600,부산광역시 사하구 괴정동 894-4번지 ,부산광역시 사하구 괴정동 894-4번지 ,128.9901055,35.09885388
3601,부산광역시 사하구 하단동 514-12번지 4층 ,부산광역시 사하구 하단동 514-12번지 4층 ,128.9648461,35.10708472
3602,부산광역시 사하구 하단동 512-26번지 (강선대길 47) ,부산광역시 사하구 하단동 512-26번지 ,128.9660427,35.10814313
3603,부산광역시 사하구 하단동 512-16번지 4층 ,부산광역시 사하구 하단동 512-16번지 4층 ,128.9664687,35.10761713
3604,부산광역시 사하구 하단동 512-15번지 ,부산광역시 사하구 하단동 512-15번지 ,128.9663016,35.10759822
3605,부산광역시 사하구 하단동 527-29번지 4층 ,부산광역시 사하구 하단동 527-29번지 4층 ,128.9661294,35.1073667
3606,부산광역시 사하구 다대동 802번지 ,부산광역시 사하구 다대동 802번지 ,128.9714197,35.05580485
3607,부산광역시 사하구 다대동 777번지 ,부산광역시 사하구 다대동 777번지 ,128.9709071,35.05654856
3608,부산광역시 사하구 장림동 332-15번지 ,부산광역시 사하구 장림동 332-15번지 ,128.9694997,35.08044217
3609,부산광역시 사하구 괴정동 1012-5번지 ,부산광역시 사하구 괴정동 1012-5번지 ,128.9940298,35.0993409
3610,부산광역시 사하구 하단동 618-27번지 ,부산광역시 사하구 하단동 618-27번지 ,128.9687411,35.10543181
3611,"부산광역시 사하구 당리동 301-39번지 ,32 ","부산광역시 사하구 당리동 301-39번지 ,32 ",128.969622,35.106701
3612,부산광역시 사하구 신평동 294-7번지 ,부산광역시 사하구 신평동 294-7번지 ,128.9700793,35.09122899
3613,부산광역시 사하구 하단동 504-14번지 (강선대길 89) ,부산광역시 사하구 하단동 504-14번지 ,128.9648389,35.11007317
3614,부산광역시 사하구 신평동 631-8번지 (하신번영로 366) ,부산광역시 사하구 신평동 631-8번지 ,128.9599979,35.09623362
3615,부산광역시 사하구 하단동 899-15번지 ,부산광역시 사하구 하단동 899-15번지 ,128.959848,35.10407998
3616,부산광역시 사하구 다대동 943-13번지 ,부산광역시 사하구 다대동 943-13번지 ,128.969313,35.05497394
3617,부산광역시 사하구 장림동 782-1번지 ,부산광역시 사하구 장림동 782-1번지 ,128.9659027,35.08185234
3618,부산광역시 사하구 하단동 619-4번지 ,부산광역시 사하구 하단동 619-4번지 ,128.9695944,35.10461769
3619,부산광역시 사하구 하단동 505-4번지 ,부산광역시 사하구 하단동 505-4번지 ,128.9651131,35.11016605
3620,부산광역시 사하구 당리동 305-61번지 ,부산광역시 사하구 당리동 305-61번지 ,128.9703333,35.10561141
3621,부산광역시 사하구 다대동 796번지 ,부산광역시 사하구 다대동 796번지 ,128.971198,35.05588416
3622,부산광역시 사하구 신평동 606-8번지 (하신번영로 334) ,부산광역시 사하구 신평동 606-8번지 ,128.9600428,35.09774328
3623,부산광역시 사하구 당리동 324-16번지 ,부산광역시 사하구 당리동 324-16번지 ,128.9763769,35.10212093
3624,부산광역시 사하구 다대동 956-25번지 ,부산광역시 사하구 다대동 956-25번지 ,128.968954,35.05572235
3625,부산광역시 사하구 다대동 933-25번지 ,부산광역시 사하구 다대동 933-25번지 ,128.9702041,35.05757653
3626,부산광역시 사하구 괴정동 429-4번지 ,부산광역시 사하구 괴정동 429-4번지 ,128.994912,35.10044385
3627,부산광역시 사하구 괴정동 279-1번지 ,부산광역시 사하구 괴정동 279-1번지 ,128.9978399,35.10233496
3628,부산광역시 사하구 다대동 653번지 ,부산광역시 사하구 다대동 653번지 ,128.9692747,35.0544735
3629,부산광역시 사하구 장림동 332-17번지 ,부산광역시 사하구 장림동 332-17번지 ,128.9689803,35.08054433
3630,부산광역시 사하구 감천동 549-6번지 ,부산광역시 사하구 감천동 549-6번지 ,129.0059351,35.09026601
3631,부산광역시 사하구 괴정동 1125-1번지 ,부산광역시 사하구 괴정동 1125-1번지 ,128.9803209,35.10015686
3632,부산광역시 사하구 하단동 590-6번지 ,부산광역시 사하구 하단동 590-6번지 ,128.9663894,35.10540871
3633,부산광역시 사하구 장림동 328-9번지 ,부산광역시 사하구 장림동 328-9번지 ,128.9682017,35.08098954
3634,부산광역시 사하구 장림동 416-1번지 (장림중앙로 187) ,부산광역시 사하구 장림동 416-1번지 ,128.9759974,35.07403532
3635,부산광역시 사하구 장림동 490-3번지 ,부산광역시 사하구 장림동 490-3번지 ,128.9764338,35.0721285
3636,부산광역시 사하구 하단동 605-30번지 (하신중앙로 80) ,부산광역시 사하구 하단동 605-30번지 ,128.9623206,35.10365787
3637,부산광역시 사하구 하단동 608-1번지 ,부산광역시 사하구 하단동 608-1번지 ,128.9631653,35.1035793
3638,부산광역시 사하구 하단동 608-12번지 ,부산광역시 사하구 하단동 608-12번지 ,128.9643711,35.10410769
3639,부산광역시 사하구 다대동 774-2번지 ,부산광역시 사하구 다대동 774-2번지 ,128.9707775,35.05626228
3640,부산광역시 사하구 감천동 541-18번지 (옥천로 592) ,부산광역시 사하구 감천동 541-18번지 ,129.0053658,35.08904622
3641,부산광역시 사하구 괴정동 973번지 ,부산광역시 사하구 괴정동 973번지 ,128.9924044,35.10013544
3642,부산광역시 사하구 당리동 313-34번지 ,부산광역시 사하구 당리동 313-34번지 ,128.9712055,35.1046708
3643,부산광역시 사하구 하단동 616-2번지 ,부산광역시 사하구 하단동 616-2번지 ,128.9668822,35.10492489
3644,부산광역시 사하구 다대동 822-0번지 ,부산광역시 사하구 다대동 822-0번지 ,128.971498,35.05651012
3645,부산광역시 사하구 당리동 317-82번지 ,부산광역시 사하구 당리동 317-82번지 ,128.974573,35.10352735
3646,부산광역시 사하구 장림동 338-1번지 ,부산광역시 사하구 장림동 338-1번지 ,128.9744195,35.08042703
3647,부산광역시 사하구 감천동 707-9번지 ,부산광역시 사하구 감천동 707-9번지 ,128.9985717,35.09008845
3648,부산광역시 사하구 당리동 324-14번지 ,부산광역시 사하구 당리동 324-14번지 ,128.9757178,35.10261472
3649,부산광역시 사하구 장림동 222번지 ,부산광역시 사하구 장림동 222번지 ,128.9770731,35.07899955
3650,부산광역시 사하구 하단동 870-43번지 ,부산광역시 사하구 하단동 870-43번지 ,128.9601283,35.11285302
3651,부산광역시 사하구 하단동 899-21번지 ,부산광역시 사하구 하단동 899-21번지 ,128.959622,35.10379886
3652,부산광역시 사하구 장림동 349-7번지 ,부산광역시 사하구 장림동 349-7번지 ,128.9686932,35.08045527
3653,부산광역시 사하구 당리동 324-31번지 ,부산광역시 사하구 당리동 324-31번지 ,128.9754744,35.10252857
3654,부산광역시 사하구 장림동 499번지 ,부산광역시 사하구 장림동 499번지 ,128.977374,35.07075418
3655,부산광역시 사하구 감천동 393-16번지 ,부산광역시 사하구 감천동 393-16번지 ,129.0059347,35.08541406
3656,부산광역시 사하구 하단동 600-4번지 ,부산광역시 사하구 하단동 600-4번지 ,128.9608373,35.10399549
3657,부산광역시 사하구 괴정동 957-17번지 ,부산광역시 사하구 괴정동 957-17번지 ,128.9945528,35.09740377
3658,부산광역시 사하구 하단동 529-16번지 ,부산광역시 사하구 하단동 529-16번지 ,128.9681814,35.10714955
3659,부산광역시 사하구 하단동 489-57번지 ,부산광역시 사하구 하단동 489-57번지 ,128.9635581,35.11209096
3660,부산광역시 사하구 하단동 605-13번지 (동매로 31) ,부산광역시 사하구 하단동 605-13번지 ,128.9617558,35.10370306
3661,"부산광역시 사하구 하단동 528-8번지 ,19 ","부산광역시 사하구 하단동 528-8번지 ,19 ",128.9673445,35.10682069
3662,부산광역시 사하구 당리동 303-4번지 ,부산광역시 사하구 당리동 303-4번지 ,128.969633,35.10549302
3663,부산광역시 사하구 하단동 525-29번지 ,부산광역시 사하구 하단동 525-29번지 ,128.965319,35.10686797
3664,부산광역시 사하구 다대동 914번지 ,부산광역시 사하구 다대동 914번지 ,128.9715091,35.05770311
3665,부산광역시 사하구 장림동 325-5번지 ,부산광역시 사하구 장림동 325-5번지 ,128.9685508,35.08109923
3666,부산광역시 사하구 하단동 511-6번지 ,부산광역시 사하구 하단동 511-6번지 ,128.9664645,35.10816873
3667,부산광역시 사하구 괴정동 969-6번지 ,부산광역시 사하구 괴정동 969-6번지 ,128.9931304,35.0995107
3668,부산광역시 사하구 괴정동 427-1번지 ,부산광역시 사하구 괴정동 427-1번지 ,128.9961492,35.10099663
3669,부산광역시 사하구 괴정동 1010-4번지 ,부산광역시 사하구 괴정동 1010-4번지 ,128.9941028,35.100176
3670,부산광역시 사하구 하단동 525-28번지 ,부산광역시 사하구 하단동 525-28번지 ,128.9647817,35.10677936
3671,부산광역시 사하구 하단동 514-35번지 ,부산광역시 사하구 하단동 514-35번지 ,128.9649953,35.1070859
3672,부산광역시 사하구 하단동 528-15번지 ,부산광역시 사하구 하단동 528-15번지 ,128.9671753,35.10708298
3673,"부산광역시 사하구 다대동 914번지 ,915,916 ","부산광역시 사하구 다대동 914번지 ,915,916 ",128.9715091,35.05770311
3674,부산광역시 사하구 감천동 475-7번지 ,부산광역시 사하구 감천동 475-7번지 ,129.0056618,35.08895481
3675,부산광역시 사하구 괴정동 1132-2번지 ,부산광역시 사하구 괴정동 1132-2번지 ,128.9808407,35.10006545
3676,부산광역시 사하구 하단동 608-64번지 ,부산광역시 사하구 하단동 608-64번지 ,128.9642789,35.10337381
3677,부산광역시 사하구 당리동 317-12번지 ,부산광역시 사하구 당리동 317-12번지 ,128.9740164,35.10372747
3678,부산광역시 사하구 하단동 503-11번지 ,부산광역시 사하구 하단동 503-11번지 ,128.9607381,35.10882746
3679,부산광역시 사하구 하단동 600-1번지 ,부산광역시 사하구 하단동 600-1번지 ,128.960807,35.10383016
3680,부산광역시 사하구 괴정동 1117-30번지 (낙동로 462) ,부산광역시 사하구 괴정동 1117-30번지 ,128.9819292,35.10027836
3681,부산광역시 사하구 당리동 325-10번지 ,부산광역시 사하구 당리동 325-10번지 ,128.97496,35.10283975
3682,부산광역시 사하구 하단동 503-15번지 ,부산광역시 사하구 하단동 503-15번지 ,128.9613282,35.10873861
3683,부산광역시 사하구 하단동 527-18번지 ,부산광역시 사하구 하단동 527-18번지 ,128.9658997,35.1071181
3684,"부산광역시 사하구 장림동 281번지 ,996-6 ","부산광역시 사하구 장림동 281번지 ,996-6 ",128.9769171,35.07780532
3685,부산광역시 사하구 다대동 956-20번지 ,부산광역시 사하구 다대동 956-20번지 ,128.9689639,35.05522113
3686,부산광역시 사하구 신평동 631-6번지 ,부산광역시 사하구 신평동 631-6번지 ,128.9597089,35.09625631
3687,부산광역시 사하구 장림동 330-14번지 ,부산광역시 사하구 장림동 330-14번지 ,128.9663397,35.08179118
3688,부산광역시 사하구 장림동 330-4번지 ,부산광역시 사하구 장림동 330-4번지 ,128.9670219,35.08134754
3689,부산광역시 사하구 신평동 72-3번지 ,부산광역시 사하구 신평동 72-3번지 ,128.9780093,35.09016621
3690,부산광역시 사하구 신평동 84-125번지 ,부산광역시 사하구 신평동 84-125번지 ,128.9749833,35.09035253
3691,부산광역시 사하구 당리동 324-20번지 ,부산광역시 사하구 당리동 324-20번지 ,128.9765881,35.10196609
3692,부산광역시 사하구 하단동 1168번지 ,부산광역시 사하구 하단동 1168번지 ,128.9586369,35.10387967
3693,"부산광역시 사하구 괴정동 577-11번지 ,12 ","부산광역시 사하구 괴정동 577-11번지 ,12 ",128.9836885,35.09993236
3694,부산광역시 사하구 당리동 304-26번지 ,부산광역시 사하구 당리동 304-26번지 ,128.9703323,35.10538793
3695,부산광역시 사하구 당리동 304-9번지 ,부산광역시 사하구 당리동 304-9번지 ,128.9704448,35.10532482
3696,부산광역시 사하구 괴정동 860-4번지 ,부산광역시 사하구 괴정동 860-4번지 ,128.9910346,35.09846013
3697,부산광역시 사하구 감천동 90-12번지 ,부산광역시 사하구 감천동 90-12번지 ,129.0060992,35.08479132
3698,부산광역시 사하구 당리동 304-46번지 ,부산광역시 사하구 당리동 304-46번지 ,128.9708695,35.10510884
3699,부산광역시 사하구 하단동 499-36번지 ,부산광역시 사하구 하단동 499-36번지 ,128.9646709,35.1103859
3700,부산광역시 사하구 하단동 619-10번지 ,부산광역시 사하구 하단동 619-10번지 ,128.9698619,35.10424927
3701,부산광역시 사하구 장림동 328-16번지 ,부산광역시 사하구 장림동 328-16번지 ,128.9664189,35.08198455
3702,부산광역시 사하구 장림동 275-6번지 ,부산광역시 사하구 장림동 275-6번지 ,128.9775734,35.07792799
3703,부산광역시 사하구 하단동 617-10번지 ,부산광역시 사하구 하단동 617-10번지 ,128.9674863,35.10542335
3704,부산광역시 사하구 괴정동 1010-4번지 ,부산광역시 사하구 괴정동 1010-4번지 ,128.9941028,35.100176
3705,부산광역시 사하구 다대동 781번지 ,부산광역시 사하구 다대동 781번지 ,128.9710665,35.05643422
3706,부산광역시 사하구 하단동 512-16번지 ,부산광역시 사하구 하단동 512-16번지 ,128.9664687,35.10761713
3707,부산광역시 사하구 괴정동 947-6번지 ,부산광역시 사하구 괴정동 947-6번지 ,128.9928445,35.09929552
3708,부산광역시 사하구 장림동 325-4번지 ,부산광역시 사하구 장림동 325-4번지 ,128.9687551,35.08084358
3709,부산광역시 사하구 하단동 527-23번지 ,부산광역시 사하구 하단동 527-23번지 ,128.9665574,35.10729127
3710,부산광역시 사하구 괴정동 944-4번지 2층 ,부산광역시 사하구 괴정동 944-4번지 2층 ,128.9917421,35.09887746
3711,부산광역시 사하구 장림동 332-3번지 2층 ,부산광역시 사하구 장림동 332-3번지 2층 ,128.9691069,35.08052064
3712,부산광역시 사하구 하단동 527-9번지 ,부산광역시 사하구 하단동 527-9번지 ,128.966781,35.1071038
3713,부산광역시 사하구 하단동 514-6번지 ,부산광역시 사하구 하단동 514-6번지 ,128.9652756,35.10743462
3714,부산광역시 사하구 당리동 324-23번지 ,부산광역시 사하구 당리동 324-23번지 ,128.9762374,35.10215565
3715,부산광역시 사하구 하단동 604-16번지 ,부산광역시 사하구 하단동 604-16번지 ,128.9610827,35.10380047
3716,부산광역시 사하구 당리동 303-1번지 ,부산광역시 사하구 당리동 303-1번지 ,128.9691157,35.10623679
3717,부산광역시 사하구 당리동 325-18번지 ,부산광역시 사하구 당리동 325-18번지 ,128.9743993,35.10305435
3718,부산광역시 사하구 감천동 455-14번지 ,부산광역시 사하구 감천동 455-14번지 ,129.0055455,35.08689123
3719,부산광역시 사하구 감천동 468-11번지 (옥천로 618) ,부산광역시 사하구 감천동 468-11번지 ,129.0049882,35.08795303
3720,부산광역시 사하구 하단동 618-2번지 ,부산광역시 사하구 하단동 618-2번지 ,128.9688307,35.10532942
3721,부산광역시 사하구 감천동 477-3번지 외1필지 ,부산광역시 사하구 감천동 477-3번지 외1필지 ,129.0051656,35.0885701
3722,부산광역시 사하구 괴정동 894-2번지 ,부산광역시 사하구 괴정동 894-2번지 ,128.9901271,35.09901935
3723,부산광역시 사하구 다대동 891번지 ,부산광역시 사하구 다대동 891번지 ,128.9712638,35.05697894
3724,부산광역시 사하구 하단동 515-18번지 ,부산광역시 사하구 하단동 515-18번지 ,128.9644676,35.10739726
3725,부산광역시 사하구 다대동 895번지 ,부산광역시 사하구 다대동 895번지 ,128.9714094,35.05665575
3726,부산광역시 사하구 하단동 490-31번지 ,부산광역시 사하구 하단동 490-31번지 ,128.9636615,35.11237766
3727,부산광역시 사하구 괴정동 1125-4번지 ,부산광역시 사하구 괴정동 1125-4번지 ,128.9805571,35.10012776
3728,부산광역시 사하구 신평동 632-4번지 ,부산광역시 사하구 신평동 632-4번지 ,128.9585095,35.096355
3729,부산광역시 사하구 하단동 870-114번지 (하단포4길 3) ,부산광역시 사하구 하단동 870-114번지 ,128.9603828,35.10388028
3730,부산광역시 사하구 감천동 400-2번지 ,부산광역시 사하구 감천동 400-2번지 ,129.0055178,35.08630051
3731,부산광역시 사하구 감천동 475-15번지 (옥천로 641) ,부산광역시 사하구 감천동 475-15번지 ,129.0055807,35.0886894
3732,"부산광역시 사하구 괴정동 861-2번지 ,4 ","부산광역시 사하구 괴정동 861-2번지 ,4 ",128.991206,35.09847533
3733,부산광역시 사하구 괴정동 491-27번지 ,부산광역시 사하구 괴정동 491-27번지 ,128.9933011,35.09553188
3734,부산광역시 사하구 다대동 85-3번지 ,부산광역시 사하구 다대동 85-3번지 ,128.9801008,35.06674444
3735,부산광역시 사하구 하단동 525-30번지 ,부산광역시 사하구 하단동 525-30번지 ,128.9653209,35.10676341
3736,부산광역시 사하구 당리동 302-4번지 ,부산광역시 사하구 당리동 302-4번지 ,128.9698324,35.10594037
3737,부산광역시 사하구 하단동 489-1번지 ,부산광역시 사하구 하단동 489-1번지 ,128.9628504,35.11239801
3738,부산광역시 사하구 괴정동 484-1번지 ,부산광역시 사하구 괴정동 484-1번지 ,128.9937394,35.09731982
3739,부산광역시 사하구 당리동 301-17번지 ,부산광역시 사하구 당리동 301-17번지 ,128.9695019,35.10660901
3740,부산광역시 사하구 당리동 303-12번지 ,부산광역시 사하구 당리동 303-12번지 ,128.9693832,35.10586837
3741,부산광역시 사하구 하단동 899-10번지 ,부산광역시 사하구 하단동 899-10번지 ,128.9598635,35.1043609
3742,부산광역시 사하구 당리동 301-30번지 ,부산광역시 사하구 당리동 301-30번지 ,128.9698457,35.10667552
3743,부산광역시 사하구 괴정동 1133-3번지 ,부산광역시 사하구 괴정동 1133-3번지 ,128.9810422,35.10005495
3744,부산광역시 사하구 괴정동 1135-9번지 ,부산광역시 사하구 괴정동 1135-9번지 ,128.9815042,35.09993565
3745,부산광역시 사하구 다대동 943-14번지 ,부산광역시 사하구 다대동 943-14번지 ,128.9693096,35.05483341
3746,부산광역시 사하구 하단동 660-4번지 ,부산광역시 사하구 하단동 660-4번지 ,128.96863,35.10464418
3747,부산광역시 사하구 신평동 607-9번지 (새동네6길 57) ,부산광역시 사하구 신평동 607-9번지 ,128.9598623,35.09753352
3748,부산광역시 사하구 하단동 504-23번지 ,부산광역시 사하구 하단동 504-23번지 ,128.9651202,35.10972976
3749,부산광역시 사하구 당리동 313-20번지 ,부산광역시 사하구 당리동 313-20번지 ,128.9713926,35.10461008
3750,부산광역시 사하구 괴정동 957-5번지 ,부산광역시 사하구 괴정동 957-5번지 ,128.9948227,35.09750026
3751,부산광역시 사하구 감천동 468-12번지 ,부산광역시 사하구 감천동 468-12번지 ,129.0049551,35.08785624
3752,부산광역시 사하구 다대동 956-26번지 ,부산광역시 사하구 다대동 956-26번지 ,128.9689743,35.05583738
3753,부산광역시 사하구 신평동 634-1번지 ,부산광역시 사하구 신평동 634-1번지 ,128.9560669,35.09655306
3754,부산광역시 사하구 신평동 71-15번지 ,부산광역시 사하구 신평동 71-15번지 ,128.9779747,35.08982432
3755,부산광역시 사하구 하단동 887-8번지 ,부산광역시 사하구 하단동 887-8번지 ,128.9590097,35.10827505
3756,부산광역시 사하구 하단동 500-5번지 ,부산광역시 사하구 하단동 500-5번지 ,128.9634502,35.11106896
3757,부산광역시 사하구 하단동 499-7번지 ,부산광역시 사하구 하단동 499-7번지 ,128.9646117,35.11047698
3758,부산광역시 사하구 신평동 632-6번지 ,부산광역시 사하구 신평동 632-6번지 ,128.9587897,35.09633245
3759,부산광역시 사하구 괴정동 1009-15번지 ,부산광역시 사하구 괴정동 1009-15번지 ,128.9936614,35.1000607
3760,부산광역시 사하구 당리동 303-10번지 ,부산광역시 사하구 당리동 303-10번지 ,128.9693424,35.1059952
3761,부산광역시 사하구 감천동 477-6번지 ,부산광역시 사하구 감천동 477-6번지 ,129.0051177,35.08840868
3762,부산광역시 사하구 당리동 316-31번지 ,부산광역시 사하구 당리동 316-31번지 ,128.9728135,35.10423009
3763,부산광역시 사하구 하단동 600-5번지 ,부산광역시 사하구 하단동 600-5번지 ,128.9609377,35.10415968
3764,부산광역시 사하구 괴정동 382-14번지 ,부산광역시 사하구 괴정동 382-14번지 ,128.9994768,35.10039386
3765,부산광역시 사하구 당리동 304-5번지 ,부산광역시 사하구 당리동 304-5번지 ,128.9702025,35.10546213
3766,부산광역시 사하구 하단동 900-12번지 ,부산광역시 사하구 하단동 900-12번지 ,128.9601664,35.10418658
3767,부산광역시 사하구 하단동 504-6번지 ,부산광역시 사하구 하단동 504-6번지 ,128.9648017,35.1101711
3768,부산광역시 사하구 하단동 490-30번지 ,부산광역시 사하구 하단동 490-30번지 ,128.9636198,35.11246846
3769,부산광역시 사하구 하단동 489-28번지 ,부산광역시 사하구 하단동 489-28번지 ,128.9631965,35.11237799
3770,부산광역시 사하구 하단동 605-32번지 ,부산광역시 사하구 하단동 605-32번지 ,128.9628243,35.10380832
3771,부산광역시 사하구 당리동 305-61번지 (당리1길 26) ,부산광역시 사하구 당리동 305-61번지 ,128.9703333,35.10561141
3772,부산광역시 사하구 하단동 505-20번지 ,부산광역시 사하구 하단동 505-20번지 ,128.9652101,35.11000587
3773,부산광역시 사하구 하단동 504-4번지 ,부산광역시 사하구 하단동 504-4번지 ,128.9643037,35.11025487
3774,부산광역시 사하구 당리동 305-24번지 ,부산광역시 사하구 당리동 305-24번지 ,128.9704551,35.10556977
3775,부산광역시 사하구 당리동 317-58번지 ,부산광역시 사하구 당리동 317-58번지 ,128.9741684,35.10366371
3776,부산광역시 사하구 하단동 489-18번지 ,부산광역시 사하구 하단동 489-18번지 ,128.9639607,35.11150046
3777,부산광역시 사하구 하단동 524-34번지 ,부산광역시 사하구 하단동 524-34번지 ,128.9622482,35.10649238
3778,부산광역시 금정구 서동 209-1번지 ,부산광역시 금정구 서동 209-1번지 ,129.1069707,35.21417266
3779,부산광역시 금정구 부곡동 295-32번지 ,부산광역시 금정구 부곡동 295-32번지 ,129.0922095,35.2258445
3780,부산광역시 금정구 서동 199-5번지 ,부산광역시 금정구 서동 199-5번지 ,129.1032106,35.21449759
3781,부산광역시 금정구 장전동 414-11번지 ,부산광역시 금정구 장전동 414-11번지 ,129.0888177,35.2306215
3782,부산광역시 금정구 장전동 221-25번지 ,부산광역시 금정구 장전동 221-25번지 ,129.0863581,35.23733243
3783,부산광역시 금정구 청룡동 31-8번지 ,부산광역시 금정구 청룡동 31-8번지 ,129.090222,35.27539492
3784,부산광역시 금정구 부곡동 394-17번지 ,부산광역시 금정구 부곡동 394-17번지 ,129.0881519,35.22041398
3785,부산광역시 금정구 남산동 104-4번지 ,부산광역시 금정구 남산동 104-4번지 ,129.0919129,35.26696704
3786,부산광역시 금정구 장전동 203-6번지 ,부산광역시 금정구 장전동 203-6번지 ,129.0866045,35.23905838
3787,부산광역시 금정구 금사동 68-34번지 ,부산광역시 금정구 금사동 68-34번지 ,129.1128373,35.22089384
3788,부산광역시 금정구 구서동 201-41번지 ,부산광역시 금정구 구서동 201-41번지 ,129.090991,35.25349829
3789,부산광역시 금정구 구서동 445-32번지 ,부산광역시 금정구 구서동 445-32번지 ,129.0905189,35.24418501
3790,부산광역시 금정구 금사동 383-1번지 ,부산광역시 금정구 금사동 383-1번지 ,129.1122304,35.2210378
3791,부산광역시 금정구 장전동 595-3번지 ,부산광역시 금정구 장전동 595-3번지 ,129.0815638,35.22388336
3792,부산광역시 금정구 구서동 167-9번지 ,부산광역시 금정구 구서동 167-9번지 ,129.0900399,35.25787265
3793,부산광역시 금정구 구서동 655-24번지 ,부산광역시 금정구 구서동 655-24번지 ,129.0875602,35.25748293
3794,부산광역시 금정구 구서동 167-60번지 ,부산광역시 금정구 구서동 167-60번지 ,129.0897191,35.25787099
3795,부산광역시 금정구 장전동 414-5번지 ,부산광역시 금정구 장전동 414-5번지 ,129.0887752,35.23084933
3796,부산광역시 금정구 남산동 24-5번지 ,부산광역시 금정구 남산동 24-5번지 ,129.0922543,35.2713551
3797,부산광역시 금정구 장전동 422-1번지 ,부산광역시 금정구 장전동 422-1번지 ,129.0860626,35.22991207
3798,부산광역시 금정구 부곡동 325-31번지 ,부산광역시 금정구 부곡동 325-31번지 ,129.0904099,35.22350378
3799,부산광역시 금정구 장전동 632-6번지 ,부산광역시 금정구 장전동 632-6번지 ,129.086075,35.22679388
3800,부산광역시 금정구 부곡동 890-13번지 ,부산광역시 금정구 부곡동 890-13번지 ,129.0859757,35.21776609
3801,부산광역시 금정구 부곡동 396-30번지 ,부산광역시 금정구 부곡동 396-30번지 ,129.0877589,35.2189609
3802,부산광역시 금정구 장전동 596-5번지 ,부산광역시 금정구 장전동 596-5번지 ,129.0816992,35.22419463
3803,부산광역시 금정구 부곡동 60-17번지 ,부산광역시 금정구 부곡동 60-17번지 ,129.0932579,35.23997436
3804,부산광역시 금정구 구서동 85-30번지 ,부산광역시 금정구 구서동 85-30번지 ,129.0916621,35.24814831
3805,부산광역시 금정구 서동 122-20번지 ,부산광역시 금정구 서동 122-20번지 ,129.1077537,35.21540621
3806,부산광역시 금정구 부곡동 386-11번지 ,부산광역시 금정구 부곡동 386-11번지 ,129.0886903,35.22051282
3807,부산광역시 금정구 부곡동 392-30번지 ,부산광역시 금정구 부곡동 392-30번지 ,129.0886383,35.22088139
3808,부산광역시 금정구 장전동 652-39번지 ,부산광역시 금정구 장전동 652-39번지 ,129.084848,35.22227685
3809,부산광역시 금정구 부곡동 392-31번지 ,부산광역시 금정구 부곡동 392-31번지 ,129.0885081,35.22077189
3810,부산광역시 금정구 서동 197-22번지 ,부산광역시 금정구 서동 197-22번지 ,129.1048316,35.21501731
3811,부산광역시 금정구 서동 119-27번지 ,부산광역시 금정구 서동 119-27번지 ,129.1091276,35.21639155
3812,부산광역시 금정구 장전동 414-19번지 ,부산광역시 금정구 장전동 414-19번지 ,129.0885277,35.23096174
3813,부산광역시 금정구 부곡동 313-41번지 ,부산광역시 금정구 부곡동 313-41번지 ,129.0930532,35.22534328
3814,부산광역시 금정구 서동 340-27번지 ,부산광역시 금정구 서동 340-27번지 ,129.1022468,35.21527491
3815,부산광역시 금정구 서동 199-35번지 ,부산광역시 금정구 서동 199-35번지 ,129.1036881,35.21461906
3816,부산광역시 금정구 부곡동 396-34번지 ,부산광역시 금정구 부곡동 396-34번지 ,129.0876522,35.21873925
3817,부산광역시 금정구 부곡동 395-1번지 ,부산광역시 금정구 부곡동 395-1번지 ,129.0884092,35.22016803
3818,부산광역시 금정구 서동 297-394번지 ,부산광역시 금정구 서동 297-394번지 ,129.1045705,35.21307177
3819,부산광역시 금정구 남산동 112-11번지 ,부산광역시 금정구 남산동 112-11번지 ,129.090721,35.26676417
3820,부산광역시 금정구 남산동 101-32번지 ,부산광역시 금정구 남산동 101-32번지 ,129.0906186,35.26705431
3821,부산광역시 금정구 부곡동 396-28번지 ,부산광역시 금정구 부곡동 396-28번지 ,129.08755,35.21852114
3822,부산광역시 금정구 부곡동 386-12번지 ,부산광역시 금정구 부곡동 386-12번지 ,129.0885306,35.2204507
3823,부산광역시 금정구 부곡동 392-16번지 ,부산광역시 금정구 부곡동 392-16번지 ,129.0887683,35.22098368
3824,부산광역시 금정구 구서동 175-29번지 ,부산광역시 금정구 구서동 175-29번지 ,129.0904912,35.25662128
3825,부산광역시 금정구 금사동 67-11번지 ,부산광역시 금정구 금사동 67-11번지 ,129.1111924,35.21928968
